id,latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,Private_room,Entire_home/apt
19700,40.76563,-73.98241999999998,30,0,0.0,12,340,0,1
19701,40.77673,-73.90993,2,8,0.2,2,229,1,0
19702,40.76061,-73.9967,29,0,0.0,327,334,0,1
19703,40.80645,-73.95804,5,25,0.44,1,198,1,0
19704,40.70666,-73.93788,3,1,0.02,1,0,1,0
19705,40.70124000000001,-73.93125,2,4,0.12,2,0,0,1
19706,40.72193,-73.98161999999998,1,66,3.88,1,257,0,1
19707,40.72154000000001,-73.99331,28,1,0.09,1,0,1,0
19708,40.77736,-73.95156,31,2,0.29,33,325,0,1
19709,40.70761,-73.9424,2,1,0.11,2,3,0,1
19710,40.77717,-73.95404,2,28,3.85,1,64,0,1
19711,40.70598,-74.01193,2,15,4.21,327,325,0,1
19712,40.78307,-73.94578,4,0,0.0,9,17,1,0
19713,40.68683,-73.96177,4,1,0.05,1,86,0,1
19714,40.79291,-73.97599,2,24,2.28,1,70,0,1
19715,40.69508,-73.91053000000002,3,71,1.47,1,24,1,0
19716,40.71159,-73.96318000000002,2,4,0.67,3,112,1,0
19717,40.7375,-74.00493,2,0,0.0,1,0,0,1
19718,40.73986,-74.00035,2,1,0.02,1,0,0,1
19719,40.7817,-73.94613000000003,3,3,0.09,1,0,1,0
19720,40.74322,-73.99547,1,1,0.16,1,0,0,1
19721,40.66142,-73.99078,3,63,1.82,1,18,0,1
19722,40.61241,-73.95939,7,0,0.0,4,21,0,0
19723,40.75819,-73.87504,1,209,4.53,2,1,1,0
19724,40.73384,-73.99616,30,10,0.44,1,365,0,1
19725,40.81487,-73.93937,5,4,0.11,2,0,0,1
19726,40.72972,-73.89916,5,1,1.0,2,160,0,1
19727,40.67918,-73.93727,2,7,3.44,3,360,1,0
19728,40.70286,-73.98911,2,3,0.13,1,0,0,1
19729,40.84282,-73.94133000000002,1,13,2.45,1,87,1,0
19730,40.66186,-73.99505,1,59,3.69,1,22,0,1
19731,40.76104,-73.98831,2,66,1.94,1,89,1,0
19732,40.74253,-73.9549,4,77,1.62,1,252,0,1
19733,40.76512,-73.98725999999998,1,11,7.86,1,180,0,1
19734,40.72171,-73.95872,2,134,5.12,1,208,0,1
19735,40.74554000000001,-74.00595,2,7,0.82,1,3,0,1
19736,40.67888,-73.97077,3,1,0.16,2,0,1,0
19737,40.69361,-73.94089,2,0,0.0,2,47,1,0
19738,40.7066,-74.00872,30,0,0.0,232,333,0,1
19739,40.71797,-73.78478,1,3,3.0,1,179,1,0
19740,40.73245,-73.98535,30,0,0.0,1,180,0,1
19741,40.76938,-73.98689,3,4,0.28,1,2,0,1
19742,40.78766,-73.9423,3,2,2.0,1,26,0,1
19743,40.80385,-73.96499,1,17,1.36,1,31,1,0
19744,40.70588,-73.90821,2,0,0.0,1,0,1,0
19745,40.65829,-73.95170999999998,20,3,0.25,1,0,1,0
19746,40.77641,-73.95505,4,1,0.02,1,0,0,1
19747,40.71759,-73.95407,5,7,0.12,1,0,0,1
19748,40.66935,-73.94133000000002,2,17,2.01,1,245,0,1
19749,40.72709,-73.97459,2,19,0.67,2,244,1,0
19750,40.6865,-73.95371999999998,5,45,0.52,2,0,1,0
19751,40.50641,-74.23059,1,1,1.0,1,299,0,1
19752,40.70766,-73.95215999999998,2,138,3.63,1,268,1,0
19753,40.75978,-73.96629,2,2,1.67,1,320,0,1
19754,40.75005,-73.99898,1,80,2.32,1,73,0,1
19755,40.73318,-74.00473000000002,2,9,1.57,1,0,0,1
19756,40.79622,-73.96988,5,0,0.0,1,0,0,1
19757,40.71659,-73.94397,1,0,0.0,2,1,0,1
19758,40.67791,-73.95336999999998,3,0,0.0,2,0,0,1
19759,40.73029,-73.98725,4,9,0.26,2,0,1,0
19760,40.68599,-73.9394,3,98,2.39,2,52,0,1
19761,40.62846,-73.93355,2,0,0.0,1,0,1,0
19762,40.79147,-73.96644,14,0,0.0,1,87,1,0
19763,40.82374,-73.91555,2,2,2.0,1,0,0,1
19764,40.7109,-74.01768,30,0,0.0,12,280,0,1
19765,40.84562,-73.94031,3,17,3.31,2,38,1,0
19766,40.69796,-73.92915,30,0,0.0,2,179,0,1
19767,40.66918,-73.99186999999998,7,98,0.99,1,35,0,1
19768,40.69798,-73.99344,7,0,0.0,1,0,0,1
19769,40.72997,-73.98496999999998,1,18,0.27,1,0,0,1
19770,40.71475,-73.99257,180,15,0.35,1,365,0,1
19771,40.79368,-73.96486999999998,3,159,2.09,1,244,0,1
19772,40.7732,-73.98768000000003,4,60,2.42,1,320,0,1
19773,40.76688,-73.99401999999998,3,31,0.94,1,51,0,1
19774,40.76555,-73.95791,3,38,0.77,1,311,0,1
19775,40.74438,-73.99329,5,0,0.0,1,0,0,1
19776,40.68109000000001,-73.96193000000002,2,0,0.0,1,18,0,1
19777,40.72052,-73.98003,10,21,0.38,4,0,0,0
19778,40.70898,-73.93285999999998,25,0,0.0,1,0,1,0
19779,40.68754000000001,-73.91265,3,33,0.86,1,189,1,0
19780,40.7159,-73.99059,1,196,3.03,1,0,1,0
19781,40.68917,-73.96545,14,2,0.04,1,335,1,0
19782,40.71025,-74.00756,7,3,0.15,1,0,1,0
19783,40.63851,-74.00843,3,0,0.0,2,158,1,0
19784,40.73179,-73.72179,2,27,1.14,1,353,1,0
19785,40.74604,-73.97495,7,0,0.0,1,0,1,0
19786,40.85449000000001,-73.88436999999998,1,3,1.84,1,319,1,0
19787,40.75381,-73.92559,1,185,7.64,2,73,0,1
19788,40.74299,-73.99436,29,0,0.0,96,302,0,1
19789,40.76447,-73.99056,2,0,0.0,1,0,0,1
19790,40.68546,-73.94574,14,3,0.26,3,256,1,0
19791,40.70857,-73.96618000000002,3,1,0.06,1,0,1,0
19792,40.83299,-73.94527,2,8,0.16,1,364,1,0
19793,40.69585,-73.83098000000003,2,5,0.25,5,344,1,0
19794,40.70308,-73.94893,1,1,0.16,1,178,0,1
19795,40.77452,-73.90889,1,0,0.0,1,0,1,0
19796,40.76509,-73.99508,6,1,0.18,1,3,0,1
19797,40.73354000000001,-73.99982,4,31,2.14,1,10,0,1
19798,40.64295,-73.95276,3,20,0.38,1,131,1,0
19799,40.69746,-73.92065,1,28,1.15,1,13,1,0
19800,40792.0,-73.94521999999998,1,68,3.02,1,0,1,0
19801,40.69615,-73.92995,3,6,2.02,3,94,1,0
19802,40.71113,-73.98666999999998,14,0,0.0,28,321,0,0
19803,40.80738,-73.93706999999998,30,6,0.12,1,203,0,1
19804,40.76436,-73.92628,1,5,0.14,1,0,1,0
19805,40.81119,-73.94751,2,5,0.24,2,61,0,1
19806,40.65028,-73.97771,3,37,1.9,1,82,0,1
19807,40.66953,-73.92685999999998,7,0,0.0,1,0,0,1
19808,40.69332,-73.95023,7,4,0.13,1,0,0,1
19809,40.62493,-74.08318,7,0,0.0,1,16,0,1
19810,40.72651,-74.00014,1,0,0.0,1,1,0,1
19811,40.70903,-73.95936,1,4,0.1,1,0,1,0
19812,40.59116,-74.08174,4,24,0.7,1,127,0,1
19813,40.70514,-74.00914,29,0,0.0,96,325,0,1
19814,40.71546,-73.98907,6,3,0.09,1,0,1,0
19815,40.67175,-73.9436,4,12,1.86,1,29,0,1
19816,40.69444,-73.9669,2,4,1.29,1,46,0,1
19817,40.66065,-73.94116,1,20,2.82,7,53,1,0
19818,40.6531,-73.94965,3,6,0.16,1,0,1,0
19819,40.74913,-73.99575,39,25,0.35,19,245,0,1
19820,40.78755,-73.95493,1,9,0.23,1,198,1,0
19821,40.67308,-73.94114,7,1,0.04,1,0,1,0
19822,40.71536,-73.96358000000002,2,1,0.05,2,0,1,0
19823,40.73375,-73.98474,1,2,0.06,2,0,1,0
19824,40.66414,-73.98456999999998,3,136,1.8,1,301,0,1
19825,40.63979000000001,-73.90378,1,9,0.95,3,365,1,0
19826,40.68884,-73.97738000000003,1,6,0.49,1,0,0,1
19827,40.67433,-73.9248,4,11,0.56,3,0,1,0
19828,40.82233,-73.93779,2,249,4.12,2,132,1,0
19829,40.75512,-73.96826,4,15,0.32,1,0,0,1
19830,40.71012,-73.9595,5,5,0.49,1,35,0,1
19831,40.72394,-73.99656,3,2,0.11,2,0,1,0
19832,40.7205,-73.9986,2,3,0.08,1,0,0,1
19833,40.71232,-73.9422,1,0,0.0,3,365,0,1
19834,40.71702,-73.76760999999998,1,5,3.0,3,89,1,0
19835,40.70162,-73.93607,5,1,0.26,1,0,0,1
19836,40.80196,-73.95260999999998,1,0,0.0,1,0,1,0
19837,40.81532,-73.95359,3,0,0.0,1,89,1,0
19838,40.63952000000001,-73.9601,30,3,0.28,1,0,1,0
19839,40.71933,-73.99,4,2,0.07,1,187,0,1
19840,40.68904000000001,-73.9759,3,4,2.14,1,78,0,1
19841,40.83,-73.94299000000002,1,1,0.02,1,0,1,0
19842,40.71157,-73.95846,8,2,0.07,1,59,0,1
19843,40.65823,-73.98059,4,75,2.16,1,216,0,1
19844,40.68538,-73.92447,3,7,0.15,1,0,1,0
19845,40.73069,-73.9932,2,5,0.59,1,0,0,1
19846,40.7203,-73.94644,3,2,0.22,1,177,0,1
19847,40.63149,-73.95704,2,7,0.51,1,155,1,0
19848,40.77762,-73.9516,1,190,4.36,1,260,0,1
19849,40.80651,-73.93776,1,4,0.08,1,0,0,0
19850,40.74909,-73.89538,29,1,0.15,37,1,1,0
19851,40.59555,-73.76942,3,5,3.41,2,246,0,1
19852,40.74535,-73.91985,7,1,0.03,1,0,1,0
19853,40.76248,-73.91686,2,1,0.04,2,0,1,0
19854,40.70956,-73.95328,31,3,0.06,1,0,1,0
19855,40.74753,-74.00395999999998,3,7,0.31,1,9,0,1
19856,40.67334,-73.94099,2,48,2.44,1,227,0,1
19857,40.69368,-73.92295,1,189,3.06,4,179,0,1
19858,40.76001,-73.88865,2,5,4.29,1,337,0,1
19859,40.75145,-73.9752,4,1,0.02,2,223,0,1
19860,40.72966,-74.00243,30,39,0.44,1,251,0,1
19861,40.6524,-73.96314,1,1,1.0,2,24,1,0
19862,40.70466,-73.92043000000002,3,26,1.7,3,170,1,0
19863,40.72684,-73.74896,1,0,0.0,1,0,1,0
19864,40.66897,-73.92848000000002,14,0,0.0,1,365,1,0
19865,40.74371,-73.97946,3,3,0.28,2,13,0,1
19866,40.81026,-73.95279000000002,5,0,0.0,1,0,1,0
19867,40.75251,-73.97261999999998,30,0,0.0,49,365,0,1
19868,40.85256,-73.93598,2,95,2.19,1,315,1,0
19869,40.71546,-73.99226,4,23,0.45,1,212,1,0
19870,40.72646,-73.98498000000002,2,1,0.03,1,0,1,0
19871,40.75982,-73.80629,1,32,4.62,1,24,0,1
19872,40.71381,-73.93619,7,0,0.0,1,0,0,1
19873,40.60776,-73.95545,15,2,0.06,1,0,0,1
19874,40.71276,-73.95897,3,41,2.94,1,235,0,1
19875,40.73878,-73.87711,30,0,0.0,37,0,1,0
19876,40.73386,-73.95294,1,3,0.5,2,0,1,0
19877,40.79415,-73.94156,4,10,3.53,1,24,1,0
19878,40.68569,-73.90857,3,2,2.0,1,97,1,0
19879,40.72158,-73.98998,3,18,0.3,1,0,0,1
19880,40.71807,-73.9545,30,3,0.15,1,0,0,1
19881,40.68124,-73.94188,14,18,0.5,3,189,1,0
19882,40.6,-73.95612,1,126,2.94,5,342,0,0
19883,40.75066,-74.00376999999997,3,35,0.55,1,0,0,1
19884,40.73303,-73.98955,3,0,0.0,1,7,0,1
19885,40.70834,-73.94717,1,115,5.06,2,67,0,1
19886,40.76158,-73.96030999999998,2,10,0.25,1,0,1,0
19887,40.77411,-73.90926,5,42,1.55,1,77,0,1
19888,40.74438,-73.89161,30,1,0.23,15,44,1,0
19889,40.69274,-73.93862,2,2,0.19,4,337,1,0
19890,40.7223,-73.99606999999997,30,0,0.0,2,249,0,1
19891,40.74691,-73.89193,2,3,0.29,1,88,1,0
19892,40.71767,-73.95902,2,12,0.93,2,308,0,1
19893,40.80291,-73.95832,3,2,0.09,1,0,0,1
19894,40.76526,-73.99096,1,0,0.0,1,0,0,1
19895,40.72112,-73.98493,5,5,0.26,2,0,1,0
19896,40.59809,-74.0656,2,12,3.79,1,85,0,1
19897,40.72345,-73.98406999999997,1,5,0.26,1,0,0,0
19898,40.6472,-73.94348000000002,4,5,0.79,2,89,1,0
19899,40.65327,-73.96573000000002,5,2,0.32,1,0,1,0
19900,40.72077,-73.98427,1,9,0.68,1,0,1,0
19901,40.6887,-73.90598,2,0,0.0,1,0,1,0
19902,40.67556,-73.96427,1,1,0.05,1,0,1,0
19903,40.75183,-73.99633,30,0,0.0,1,167,0,1
19904,40.64156,-73.93177,7,62,2.53,4,30,1,0
19905,40.71078,-73.95071,15,4,0.18,1,83,0,0
19906,40.80849,-73.9446,3,10,0.27,1,12,0,1
19907,40.74417,-73.97206,29,0,0.0,96,316,0,1
19908,40.73352,-73.85237,1,85,2.13,1,308,0,1
19909,40.73788,-73.98048,1,9,0.15,1,0,0,1
19910,40.80173,-73.93347,5,0,0.0,1,0,1,0
19911,40.69577,-73.92612,2,1,0.16,2,0,0,1
19912,40.82069,-73.95549,1,229,6.25,3,310,1,0
19913,40.81274000000001,-73.9455,1,3,0.3,2,57,1,0
19914,40.76125,-73.98945,1,81,2.96,2,0,0,1
19915,40.84848,-73.9343,2,167,4.6,3,310,1,0
19916,40.72832,-73.9852,2,62,1.02,1,28,0,1
19917,40.6869,-73.96324,3,161,3.94,1,251,0,1
19918,40.7887,-73.9414,1,50,4.84,1,0,1,0
19919,40.5517,-74.14636,5,62,1.22,1,336,0,1
19920,40.69974000000001,-73.91935,5,0,0.0,1,0,1,0
19921,40.8235,-73.94619,2,1,0.28,1,1,0,1
19922,40.68535,-73.96491999999998,2,37,1.4,2,159,1,0
19923,40.71592,-73.9898,3,46,0.57,1,175,0,1
19924,40.79164,-73.97361,1,0,0.0,1,22,0,1
19925,40.58788,-73.94955,180,0,0.0,3,155,1,0
19926,40.69035,-73.99633,8,37,0.87,1,85,0,1
19927,40.72191,-73.9813,5,2,0.06,1,0,0,1
19928,40.73479,-73.95224,1,6,4.86,1,177,0,1
19929,40.69872,-73.93460999999998,1,18,4.74,2,158,1,0
19930,40.69712,-73.99306999999997,2,2,0.53,1,0,0,1
19931,40.77098,-73.91951999999998,1,7,3.18,1,25,0,1
19932,40.79274,-73.94286,1,81,2.93,1,0,1,0
19933,40.70305,-73.82687,2,10,0.46,1,6,1,0
19934,40.69786,-73.93125,6,1,0.14,1,26,0,1
19935,40.71774,-73.99056999999998,3,33,1.91,1,11,0,1
19936,40.75532000000001,-73.8206,2,151,3.09,2,0,1,0
19937,40.74811,-73.97718,3,0,0.0,1,341,0,1
19938,40.86931,-73.91682,6,0,0.0,1,0,0,0
19939,40.6904,-73.98501999999998,9,5,0.62,1,12,0,1
19940,40.8153,-73.9508,2,18,0.64,1,0,1,0
19941,40.73411,-73.99723,1,0,0.0,1,0,0,1
19942,40.68205,-73.8822,2,1,0.15,3,179,1,0
19943,40.67034,-73.93902,1,9,0.3,3,0,0,1
19944,40.70811,-74.00616,29,0,0.0,327,333,0,1
19945,40.71769000000001,-73.98953,30,8,0.13,8,170,0,1
19946,40.64714,-73.98106999999997,5,0,0.0,2,42,0,1
19947,40.81908,-73.94776,1,327,4.01,1,287,1,0
19948,40.59324,-73.77288,30,1,0.04,43,354,1,0
19949,40.70639,-73.95551999999998,3,58,2.5,2,298,1,0
19950,40.70869,-73.90835,1,0,0.0,1,72,1,0
19951,40.75974,-73.9866,2,58,0.99,1,345,0,0
19952,40.68332,-73.99084,5,40,1.84,1,88,0,1
19953,40.72197,-74.00401,3,0,0.0,3,0,1,0
19954,40.74654,-73.91842,3,91,3.92,2,75,1,0
19955,40.72402,-73.95285,10,0,0.0,1,89,1,0
19956,40.73408,-73.95600999999998,3,19,0.32,4,0,1,0
19957,40.78019000000001,-73.95857,30,0,0.0,33,365,0,1
19958,40.7603,-73.98822,5,13,1.26,1,123,1,0
19959,40.74382,-73.98798000000002,1,1,0.02,1,0,1,0
19960,40.74889,-73.9747,5,0,0.0,1,208,0,1
19961,40768.0,-73.98557,1,0,0.0,1,0,0,1
19962,40.79933,-73.95949,1,1,0.02,1,0,0,1
19963,40.76565,-73.98708,1,41,2.2,1,11,0,1
19964,40.73587,-74.0043,2,3,1.22,2,128,1,0
19965,40.6885,-73.99526,2,205,5.08,1,6,0,1
19966,40.7423,-73.98016,2,1,1.0,3,345,0,0
19967,40.60778,-73.94194,1,12,5.37,1,140,0,1
19968,40.85081,-73.9368,30,0,0.0,2,339,0,1
19969,40.68626,-74.00140999999998,4,9,0.38,1,74,0,1
19970,40.71086,-74.00464000000002,3,4,0.36,1,0,1,0
19971,40.81128,-73.92399,1,23,0.27,1,333,1,0
19972,40.68969,-73.95402,1,45,1.47,4,361,1,0
19973,40.8214,-73.95675,1,31,0.53,1,365,0,0
19974,40.66725,-73.95017,3,45,3.33,1,135,1,0
19975,40.71863,-73.96358000000002,30,0,0.0,6,205,0,1
19976,40.69621,-73.8502,2,8,0.51,2,96,1,0
19977,40.72049000000001,-73.95221,2,2,0.02,2,89,1,0
19978,40.76626,-73.98338000000003,30,1,0.06,121,345,0,1
19979,40.66174,-73.95496,2,43,1.94,2,182,1,0
19980,40.82442,-73.9485,3,4,0.21,1,0,1,0
19981,40.76518,-73.89182,2,1,0.14,1,34,1,0
19982,40.7384,-73.83051999999998,30,0,0.0,1,342,0,1
19983,40.73214,-74.00531,2,14,1.24,1,0,0,1
19984,40.6743,-73.78471,1,41,2.76,1,67,1,0
19985,40.72847,-74.00094,3,0,0.0,1,0,0,1
19986,40.69372,-73.9485,3,65,4.62,3,219,0,1
19987,40.64923,-73.95273,2,26,1.16,4,0,1,0
19988,40.69935,-73.91332,4,4,0.16,1,189,1,0
19989,40.65104,-73.96275,5,1,0.07,1,0,1,0
19990,40.7409,-73.92696,2,22,1.63,1,131,1,0
19991,40.64449000000001,-73.97238,3,8,0.14,2,14,1,0
19992,40.7191,-73.9617,5,3,0.15,1,0,0,1
19993,40.80405,-73.96375,3,7,0.43,1,0,1,0
19994,40.59262,-74.06659,2,8,0.09,4,353,0,1
19995,40.7294,-73.98664000000002,1,0,0.0,1,355,0,1
19996,40.76189,-73.77349,2,7,0.9,1,41,0,1
19997,40.76666,-73.95506999999998,7,1,0.03,1,0,0,1
19998,40.65568,-73.95891999999998,1,0,0.0,1,0,1,0
19999,40.79099,-73.97293,3,14,1.28,1,0,1,0
20000,40.68512,-73.93607,3,34,1.52,1,258,0,1
20001,40.74673,-73.91564,1,2,0.09,1,0,1,0
20002,40.66132,-73.99192,3,2,0.79,1,0,0,1
20003,40.80421,-73.96738,2,17,0.46,2,0,1,0
20004,40.69103,-73.83407,3,6,0.55,1,162,0,1
20005,40.68141,-73.92769,2,21,1.2,2,28,1,0
20006,40.68755,-73.90887,4,0,0.0,1,0,0,0
20007,40.65084,-73.97334000000002,10,0,0.0,1,0,1,0
20008,40.65547,-73.92567,30,7,0.44,2,317,1,0
20009,40.7665,-73.98943,1,9,3.25,9,365,0,0
20010,40.76244000000001,-73.96215,3,2,0.04,1,0,0,1
20011,40.69452,-73.92322,1,1,0.03,1,0,1,0
20012,40.75962,-73.92175999999998,1,0,0.0,1,0,0,0
20013,40.68521,-73.95184,2,19,4.67,1,81,0,1
20014,40.83034,-73.94787,1,0,0.0,1,0,0,1
20015,40.72386,-73.98105,1,134,4.69,2,251,1,0
20016,40.76393,-73.80895,1,0,0.0,7,4,1,0
20017,40.77401,-73.99056,4,6,0.14,1,0,0,1
20018,40.70706,-74.00442,2,3,0.08,1,0,1,0
20019,40.75267,-73.93111,1,0,0.0,5,351,1,0
20020,40.67458,-73.94214000000002,10,0,0.0,1,0,1,0
20021,40.7073,-73.95739,1,56,7.0,2,51,1,0
20022,40.75333,-73.97266,3,0,0.0,1,160,1,0
20023,40.67418,-73.94660999999998,1,4,0.06,1,0,1,0
20024,40.76544000000001,-73.98186,1,3,0.05,1,0,0,1
20025,40.86681,-73.84073000000002,2,41,3.18,1,111,0,1
20026,40.64499,-74.02436999999998,30,0,0.0,1,365,1,0
20027,40.59866,-73.95661,1,0,0.0,1,23,1,0
20028,40.74285,-73.95597,1,3,0.12,1,0,0,1
20029,40.8315,-73.92047,1,16,0.99,1,69,1,0
20030,40.6964,-73.92675,3,13,1.21,2,302,1,0
20031,40.76211,-73.92894,1,1,0.02,2,364,1,0
20032,40.6735,-73.95562,1,0,0.0,1,0,1,0
20033,40.70622,-73.9495,2,4,0.36,2,28,1,0
20034,40.71158,-73.98888000000002,14,5,0.76,28,341,0,0
20035,40.65684,-73.95719,1,47,0.79,1,249,1,0
20036,40.69053,-73.95631999999998,5,32,0.7,4,0,1,0
20037,40.70507,-73.9353,3,156,1.8,1,110,1,0
20038,40.70735,-74.01221,2,1,1.0,327,346,0,1
20039,40.67897,-73.94192,3,1,1.0,1,57,1,0
20040,40.69067,-73.93916999999998,1,49,2.65,1,47,0,1
20041,40.74997000000001,-73.87850999999998,3,25,3.21,1,55,0,1
20042,40.76306,-73.98867,1,14,3.68,8,206,0,0
20043,40.78327,-73.97343000000002,30,14,0.27,2,365,0,1
20044,40.58771,-73966.0,2,1,1.0,2,229,0,1
20045,40.86912,-73.91988,1,1,0.03,1,312,1,0
20046,40.67578,-73.95606,5,9,0.47,1,0,0,1
20047,40.70259,-73.93535,2,8,1.35,1,0,1,0
20048,40.74318,-73.99987,1,2,2.0,1,325,0,1
20049,40.70964,-73.95969000000002,1,81,8.97,4,0,1,0
20050,40.7598,-73.98536999999997,30,0,0.0,121,148,0,1
20051,40.77718,-73.98023,1,20,0.59,1,81,1,0
20052,40.71153,-73.94215,2,124,3.65,1,58,1,0
20053,40.74727,-74.00261,7,0,0.0,1,0,0,1
20054,40.74163,-74.00102,20,6,0.17,1,32,0,1
20055,40.69774,-73.97076,2,14,0.2,1,275,1,0
20056,40.6829,-73.91295,1,119,4.78,6,205,1,0
20057,40.73018,-73.95464,7,1,0.26,1,157,1,0
20058,40.73336,-73.95394,4,3,0.66,1,95,0,1
20059,40.6799,-73.99722,6,3,0.1,1,0,0,1
20060,40.76351,-73.98431,1,1,0.02,1,0,0,1
20061,40.68813,-73.95479,2,16,0.59,1,0,0,1
20062,40.73054000000001,-74.00061,1,5,5.0,1,185,0,1
20063,40.68269,-73.92749,2,0,0.0,1,0,1,0
20064,40.69866,-73.92498,14,0,0.0,1,0,1,0
20065,40.70428,-74.00952,5,2,0.04,1,0,1,0
20066,40.71422000000001,-73.9896,2,2,1.76,1,245,0,1
20067,40.81382,-73.95939,3,1,0.09,1,0,1,0
20068,40.74887,-73.93829000000002,2,0,0.0,2,53,1,0
20069,40.7359,-73.95799,2,3,0.06,1,0,0,1
20070,40.76021,-73.96157,30,10,0.22,34,346,0,1
20071,40.70588,-74.0159,300,0,0.0,1,0,0,1
20072,40.70493,-73.90795,30,64,0.95,1,178,0,1
20073,40.84024,-73.85836,1,23,0.96,1,54,1,0
20074,40.68006,-73.97248,1,4,0.15,1,0,1,0
20075,40.69261,-73.95706,2,10,1.14,34,313,1,0
20076,40.75687,-73.91597,2,135,3.8,1,168,0,1
20077,40.70005,-73.91295,2,0,0.0,2,311,1,0
20078,40.70031,-73.92848000000002,2,35,1.8,3,3,1,0
20079,40.69322,-73.94581,3,181,2.69,2,213,0,1
20080,40.75819,-73.99347,29,3,0.37,1,287,0,1
20081,40.7712,-73.78189,2,7,5.68,2,302,1,0
20082,40.7319,-73.98658,8,1,1.0,1,188,0,1
20083,40.72661,-73.95178,1,0,0.0,1,0,0,1
20084,40.79943,-73.95376,3,6,1.59,1,10,0,1
20085,40.63037,-73.95671,1,9,1.72,1,129,1,0
20086,40.67939000000001,-73.99598,4,11,0.28,1,159,0,1
20087,40.72389,-73.98934,6,1,0.16,1,128,0,1
20088,40.67091,-73.78204000000002,3,24,2.32,1,51,0,1
20089,40.71341,-73.94824,1,230,7.28,3,353,1,0
20090,40.53987,-74.17258000000002,2,11,2.09,2,259,0,1
20091,40.7252,-74.00279,4,25,0.34,1,0,0,1
20092,40.85702,-73.83697,1,0,0.0,1,0,1,0
20093,40.79519000000001,-73.94543,2,2,1.67,2,2,0,1
20094,40.55762,-74.19626,5,1,1.0,1,55,0,1
20095,40.75608,-73.98915,1,0,0.0,13,356,1,0
20096,40.67895,-73.99529,6,1,0.09,1,0,0,1
20097,40.77851,-73.97645,4,93,2.87,1,115,1,0
20098,40.70048,-73.91201,30,1,0.75,9,45,1,0
20099,40.81777,-73.9535,1,63,1.74,2,0,1,0
20100,40.67825,-73.94748,1,45,2.83,1,28,1,0
20101,40.7225,-73.98267,5,4,0.05,1,0,0,1
20102,40.73401,-73.9814,2,15,0.58,1,0,0,1
20103,40.70971,-73.95621,7,10,0.15,1,0,0,1
20104,40745.0,-73.85927,1,64,9.5,1,329,0,1
20105,40.68306,-73.93104,5,5,1.43,2,244,0,1
20106,40.82039,-73.94147,1,38,0.97,2,365,1,0
20107,40.73684,-73.98194000000002,1,0,0.0,1,0,1,0
20108,40.68599,-73.92967,2,48,2.81,2,12,1,0
20109,40.68955,-73.85348,2,262,5.28,3,346,1,0
20110,40.75597,-73.98395,1,0,0.0,9,301,1,0
20111,40.77632,-73.95458,1,389,6.51,2,254,1,0
20112,40.67954,-73.90788,1,40,2.15,3,146,1,0
20113,40.72027,-73.98565,1,0,0.0,1,0,0,1
20114,40.81922,-73.95276,2,121,3.44,3,65,1,0
20115,40.71819,-73.96531999999998,4,16,0.54,2,86,0,1
20116,40.69261,-73.93325,3,22,1.03,1,357,1,0
20117,40.67594,-73.94839,5,98,2.26,2,88,0,1
20118,40.7131,-73.94981,28,14,0.5,2,0,1,0
20119,40.6751,-73953.0,2,9,3.38,1,223,1,0
20120,40.72911,-73.95493,3,248,2.53,3,274,0,1
20121,40.69361,-73.93848,2,24,0.41,5,339,1,0
20122,40.74322,-73.91989000000002,4,0,0.0,2,0,0,1
20123,40.88587,-73.89865,4,0,0.0,1,87,1,0
20124,40.7113,-73.9573,1,16,1.17,1,334,0,1
20125,40.7512,-73.97738000000003,30,2,0.38,91,241,0,1
20126,40.84657,-73.9357,2,55,5.54,1,5,1,0
20127,40.77189,-73.94694,7,2,0.75,1,76,0,1
20128,40.73014000000001,-73.98019000000002,2,2,0.06,1,0,0,1
20129,40.67705,-74.01436,2,68,2.22,1,69,1,0
20130,40.7249,-73.82249,3,2,0.08,1,0,0,1
20131,40.74923,-73.94962,3,2,0.05,1,0,0,1
20132,40.62636,-73.91824,3,6,2.28,1,339,0,1
20133,40.57568,-74.09522,2,2,2.0,1,231,0,1
20134,40.70053,-73.92589,2,0,0.0,1,0,1,0
20135,40.72077,-73.99023000000003,3,102,3.36,1,117,0,1
20136,40.72775,-73.98253000000003,2,1,0.04,1,0,1,0
20137,40.6882,-73.94444,2,11,0.8,2,20,1,0
20138,40.73393,-73.9982,2,0,0.0,1,0,0,1
20139,40.77743,-73.97616,3,4,0.11,1,0,0,1
20140,40.69431,-73.97063,1,16,1.04,1,14,0,1
20141,40.70754,-73.94228000000003,1,6,1.28,1,200,1,0
20142,40.67544,-73.95655,5,1,0.04,1,0,0,1
20143,40.75728,-73.80072,2,2,1.58,1,315,1,0
20144,40.73322,-73.99762,11,4,0.22,1,0,0,1
20145,40.75862,-73.96840999999998,3,50,1.23,1,4,0,1
20146,40.71722000000001,-73.87856,30,33,0.31,5,240,0,1
20147,40.66938,-73.95721999999998,2,24,1.79,1,47,1,0
20148,40.71091,-73.95747,2,19,0.95,2,0,1,0
20149,40749.0,-73.98052,30,0,0.0,8,267,0,1
20150,40.69664,-73.92921,2,91,2.6,4,21,1,0
20151,40.67779,-73.92483,2,0,0.0,1,32,0,1
